Manufacturer,Type,ID,Part Type,String,Model Name,Stats,Effects,Requirements
Torgue,Assault Rifle,77,Barrel,TOR_AR.part_barrel_potatothrower,,,,
Torgue,Pistol,2,Body,TOR_PS.part_body,,,,
Torgue,Pistol,3,Body Accessory,TOR_PS.part_body_a,,,,
Torgue,Pistol,4,Body Accessory,TOR_PS.part_body_b,,,,
Torgue,Pistol,5,Body Accessory,TOR_PS.part_body_c,,,,
Torgue,Pistol,6,Body Accessory,TOR_PS.part_body_d,,,,
Torgue,Pistol,7,Barrel,TOR_PS.part_barrel_01,,,,
Torgue,Pistol,8,Barrel,TOR_PS.part_barrel_02,,,,
Torgue,Pistol,9,Manufacturer Part,TOR_PS.part_shield_default,,,,
Torgue,Pistol,10,Manufacturer Part,TOR_PS.part_shield_ricochet,,,,
Torgue,Pistol,11,Manufacturer Part,TOR_PS.part_shield_ammo,,,,
Torgue,Pistol,12,Manufacturer Part,TOR_PS.part_shield_amp,,,,
Torgue,Pistol,13,Magazine,TOR_PS.part_mag_01,,,,
Torgue,Pistol,14,Magazine,TOR_PS.part_mag_02,,,,
Torgue,Pistol,15,Magazine,TOR_PS.part_mag_04_cov,,,,
Torgue,Pistol,16,Magazine,TOR_PS.part_mag_05_borg,,,,
Torgue,Pistol,17,Stat Modifier,TOR_PS.part_mag_ted_thrown_01,,,,
Torgue,Pistol,18,Stat Modifier,TOR_PS.part_mag_ted_thrown_02,,,,
Torgue,Pistol,19,Stat Modifier,TOR_PS.part_mag_ted_thrown_04_cov,,,,
Torgue,Pistol,20,Stat Modifier,TOR_PS.part_mag_ted_thrown_05_bor,,,,
Torgue,Pistol,21,Scope,TOR_PS.part_scope_ironsight,,,,
Torgue,Pistol,22,Scope,TOR_PS.part_scope_01_lens_01,,,,
Torgue,Pistol,23,Scope,TOR_PS.part_scope_01_lens_02,,,,
Torgue,Pistol,24,Scope,TOR_PS.part_scope_02_lens_01,,,,
Torgue,Pistol,25,Scope,TOR_PS.part_scope_02_lens_02,,,,
Torgue,Pistol,26,Scope Accessory,TOR_PS.part_scope_acc_s01_l01_a,,,,
Torgue,Pistol,27,Scope Accessory,TOR_PS.part_scope_acc_s01_l01_b,,,,
Torgue,Pistol,28,Scope Accessory,TOR_PS.part_scope_acc_s02_l01_a,,,,
Torgue,Pistol,29,Scope Accessory,TOR_PS.part_scope_acc_s02_l01_b,,,,
Torgue,Pistol,30,Scope Accessory,TOR_PS.part_scope_acc_s01_l02_a,,,,
Torgue,Pistol,31,Scope Accessory,TOR_PS.part_scope_acc_s01_l02_b,,,,
Torgue,Pistol,32,Scope Accessory,TOR_PS.part_scope_acc_s02_l02_a,,,,
Torgue,Pistol,33,Scope Accessory,TOR_PS.part_scope_acc_s02_l02_b,,,,
Torgue,Pistol,34,Grip,TOR_PS.part_grip_05b_ted_homing,,,,
Torgue,Pistol,35,Grip,TOR_PS.part_grip_05c_ted_jav,,,,
Torgue,Pistol,36,Grip,TOR_PS.part_grip_05a_ted_legs,,,,
Torgue,Pistol,37,Grip,TOR_PS.part_grip_01,,,,
Torgue,Pistol,38,Grip,TOR_PS.part_grip_02,,,,
Torgue,Pistol,39,Grip,TOR_PS.part_grip_03,,,,
Torgue,Pistol,40,Grip,TOR_PS.part_grip_04_hyp,,,,
Torgue,Pistol,41,Underbarrel,TOR_PS.part_underbarrel_05_ammoswitcher,,,,
Torgue,Pistol,42,Underbarrel,TOR_PS.part_underbarrel_06_malswitch,,,,
Torgue,Pistol,43,Underbarrel,TOR_PS.part_underbarrel_04_atlas_ball,,,,
Torgue,Pistol,44,Underbarrel,TOR_PS.part_underbarrel_01_rockets,,,,
Torgue,Pistol,45,Underbarrel,TOR_PS.part_underbarrel_03_cleaver,,,,
Torgue,Pistol,46,Foregrip,TOR_PS.part_foregrip_02,,,,
Torgue,Pistol,47,Foregrip,TOR_PS.part_foregrip_03,,,,
Torgue,Pistol,48,Manufacturer Part,TOR_PS.part_secondary_ammo_smg,,,,
Torgue,Pistol,49,Manufacturer Part,TOR_PS.part_secondary_ammo_sg,,,,
Torgue,Pistol,50,Manufacturer Part,TOR_PS.part_secondary_ammo_ar,,,,
Torgue,Pistol,51,Manufacturer Part,TOR_PS.part_secondary_ammo_sr,,,,
Torgue,Pistol,52,Barrel,TOR_PS.part_barrel_02_queensrest,,,,
Torgue,Pistol,54,Barrel,TOR_PS.part_barrel_01_roach,,,,
Torgue,Pistol,60,Barrel Accessory,TOR_PS.part_barrel_01_a,,,,
Torgue,Pistol,61,Barrel Accessory,TOR_PS.part_barrel_01_b,,,,
Torgue,Pistol,62,Barrel Accessory,TOR_PS.part_barrel_01_c,,,,
Torgue,Pistol,63,Barrel Accessory,TOR_PS.part_barrel_01_d,,,,
Torgue,Pistol,64,Barrel Accessory,TOR_PS.part_barrel_02_a,,,,
Torgue,Pistol,65,Barrel Accessory,TOR_PS.part_barrel_02_b,,,,
Torgue,Pistol,66,Barrel Accessory,TOR_PS.part_barrel_02_c,,,,
Torgue,Pistol,67,Barrel Accessory,TOR_PS.part_barrel_02_d,,,,
Torgue,Pistol,68,Manufacturer Part,TOR_PS.part_barrel_licensed_jak,,,,
Torgue,Pistol,69,Manufacturer Part,TOR_PS.part_barrel_licensed_ted,,,,
Torgue,Pistol,70,Manufacturer Part,TOR_PS.part_barrel_licensed_ted_shooting,,,,
Torgue,Pistol,71,Manufacturer Part,TOR_PS.part_barrel_licensed_ted_mirv,,,,
Torgue,Pistol,72,Manufacturer Part,TOR_PS.part_barrel_licensed_ted_combo,,,,
Torgue,Pistol,73,Manufacturer Part,TOR_PS.part_barrel_licensed_hyp,,,,
Torgue,Pistol,74,Underbarrel,TOR_PS.part_underbarrel_04_atlas,,,,
Torgue,Pistol,75,Underbarrel,TOR_PS.part_underbarrel_02_blowback,,,,
Torgue,Pistol,76,Foregrip,TOR_PS.part_foregrip_01,,,,
Torgue,Shotgun,2,Body,TOR_SG.part_body,,,,
Torgue,Shotgun,3,Body Accessory,TOR_SG.part_body_a,,,,
Torgue,Shotgun,4,Body Accessory,TOR_SG.part_body_b,,,,
Torgue,Shotgun,5,Body Accessory,TOR_SG.part_body_c,,,,
Torgue,Shotgun,6,Body Accessory,TOR_SG.part_body_d,,,,
Torgue,Shotgun,7,Barrel,TOR_SG.part_barrel_01,,,,
Torgue,Shotgun,8,Barrel,TOR_SG.part_barrel_02,,,,
Torgue,Shotgun,9,Manufacturer Part,TOR_SG.part_shield_default,,,,
Torgue,Shotgun,10,Manufacturer Part,TOR_SG.part_shield_ricochet,,,,
Torgue,Shotgun,11,Manufacturer Part,TOR_SG.part_shield_ammo,,,,
Torgue,Shotgun,12,Manufacturer Part,TOR_SG.part_shield_amp,,,,
Torgue,Shotgun,13,Magazine,TOR_SG.part_mag_05_borg,,,,
Torgue,Shotgun,14,Magazine,TOR_SG.part_mag_04_cov,,,,
Torgue,Shotgun,15,Magazine,TOR_SG.part_mag_01,,,,
Torgue,Shotgun,16,Magazine,TOR_SG.part_mag_02,,,,
Torgue,Shotgun,17,Stat Modifier,TOR_SG.part_mag_ted_thrown_01,,,,
Torgue,Shotgun,18,Stat Modifier,TOR_SG.part_mag_ted_thrown_02,,,,
Torgue,Shotgun,19,Stat Modifier,TOR_SG.part_mag_ted_thrown_04_cov,,,,
Torgue,Shotgun,20,Stat Modifier,TOR_SG.part_mag_ted_thrown_05_bor,,,,
Torgue,Shotgun,21,Scope,TOR_SG.part_scope_ironsight,,,,
Torgue,Shotgun,22,Scope,TOR_SG.part_scope_01_lens_01,,,,
Torgue,Shotgun,23,Scope,TOR_SG.part_scope_01_lens_02,,,,
Torgue,Shotgun,24,Scope,TOR_SG.part_scope_02_lens_01,,,,
Torgue,Shotgun,25,Scope,TOR_SG.part_scope_02_lens_02,,,,
Torgue,Shotgun,26,Scope Accessory,TOR_SG.part_scope_acc_s01_l01_a,,,,
Torgue,Shotgun,27,Scope Accessory,TOR_SG.part_scope_acc_s01_l01_b,,,,
Torgue,Shotgun,28,Scope Accessory,TOR_SG.part_scope_acc_s02_l01_a,,,,
Torgue,Shotgun,29,Scope Accessory,TOR_SG.part_scope_acc_s02_l01_b,,,,
Torgue,Shotgun,30,Scope Accessory,TOR_SG.part_scope_acc_s01_l02_a,,,,
Torgue,Shotgun,31,Scope Accessory,TOR_SG.part_scope_acc_s01_l02_b,,,,
Torgue,Shotgun,32,Scope Accessory,TOR_SG.part_scope_acc_s02_l02_a,,,,
Torgue,Shotgun,33,Scope Accessory,TOR_SG.part_scope_acc_s02_l02_b,,,,
Torgue,Shotgun,34,Grip,TOR_SG.part_grip_05c_ted_jav,,,,
Torgue,Shotgun,35,Grip,TOR_SG.part_grip_05b_ted_homing,,,,
Torgue,Shotgun,36,Grip,TOR_SG.part_grip_05a_ted_legs,,,,
Torgue,Shotgun,37,Grip,TOR_SG.part_grip_01,,,,
Torgue,Shotgun,38,Grip,TOR_SG.part_grip_02,,,,
Torgue,Shotgun,39,Grip,TOR_SG.part_grip_03,,,,
Torgue,Shotgun,40,Grip,TOR_SG.part_grip_04_hyp,,,,
Torgue,Shotgun,41,Underbarrel,TOR_SG.part_underbarrel_05_ammoswitcher,,,,
Torgue,Shotgun,42,Underbarrel,TOR_SG.part_underbarrel_06_malswitch,,,,
Torgue,Shotgun,43,Underbarrel,TOR_SG.part_underbarrel_01_seeker_missiles,,,,
Torgue,Shotgun,44,Underbarrel,TOR_SG.part_underbarrel_03_bounce_grenade,,,,
Torgue,Shotgun,45,Underbarrel,TOR_SG.part_underbarrel_04_atlas,,,,
Torgue,Shotgun,46,Foregrip,TOR_SG.part_foregrip_02,,,,
Torgue,Shotgun,47,Foregrip,TOR_SG.part_foregrip_03,,,,
Torgue,Shotgun,48,Foregrip,TOR_SG.part_foregrip_01,,,,
Torgue,Shotgun,49,Underbarrel,TOR_SG.part_underbarrel_04_atlas_ball,,,,
Torgue,Shotgun,50,Underbarrel,TOR_SG.part_underbarrel_02_flameblast,,,,
Torgue,Shotgun,51,Manufacturer Part,TOR_SG.part_secondary_ammo_smg,,,,
Torgue,Shotgun,52,Manufacturer Part,TOR_SG.part_secondary_ammo_ps,,,,
Torgue,Shotgun,53,Manufacturer Part,TOR_SG.part_secondary_ammo_ar,,,,
Torgue,Shotgun,54,Manufacturer Part,TOR_SG.part_secondary_ammo_sr,,,,
Torgue,Shotgun,56,Barrel,TOR_SG.part_barrel_02_leadballoon,,,,
Torgue,Shotgun,58,Barrel,TOR_SG.part_barrel_01_linebacker,,,,
Torgue,Shotgun,61,Barrel Accessory,TOR_SG.part_barrel_01_a,,,,
Torgue,Shotgun,62,Barrel Accessory,TOR_SG.part_barrel_01_b,,,,
Torgue,Shotgun,63,Barrel Accessory,TOR_SG.part_barrel_01_c,,,,
Torgue,Shotgun,64,Barrel Accessory,TOR_SG.part_barrel_01_d,,,,
Torgue,Shotgun,65,Barrel Accessory,TOR_SG.part_barrel_02_a,,,,
Torgue,Shotgun,66,Barrel Accessory,TOR_SG.part_barrel_02_b,,,,
Torgue,Shotgun,67,Barrel Accessory,TOR_SG.part_barrel_02_c,,,,
Torgue,Shotgun,68,Barrel Accessory,TOR_SG.part_barrel_02_d,,,,
Torgue,Shotgun,69,Manufacturer Part,TOR_SG.part_barrel_licensed_jak,,,,
Torgue,Shotgun,70,Manufacturer Part,TOR_SG.part_barrel_licensed_ted,,,,
Torgue,Shotgun,71,Manufacturer Part,TOR_SG.part_barrel_licensed_ted_shooting,,,,
Torgue,Shotgun,72,Manufacturer Part,TOR_SG.part_barrel_licensed_ted_mirv,,,,
Torgue,Shotgun,73,Manufacturer Part,TOR_SG.part_barrel_licensed_ted_combo,,,,
Torgue,Shotgun,74,Manufacturer Part,TOR_SG.part_barrel_licensed_hyp,,,,
Vladof,Assault Rifle,1,Barrel,VLA_AR.part_barrel_01_lucian,,,,
Vladof,Assault Rifle,2,Body,VLA_AR.part_body,,,,
Vladof,Assault Rifle,3,Body Accessory,VLA_AR.part_body_a,,,,
Vladof,Assault Rifle,4,Body Accessory,VLA_AR.part_body_b,,,,
Vladof,Assault Rifle,5,Body Accessory,VLA_AR.part_body_c,,,,
Vladof,Assault Rifle,6,Body Accessory,VLA_AR.part_body_d,,,,
Vladof,Assault Rifle,7,Barrel,VLA_AR.part_barrel_01,,,,
Vladof,Assault Rifle,8,Barrel,VLA_AR.part_barrel_02,,,,
Vladof,Assault Rifle,9,Manufacturer Part,VLA_AR.part_shield_default,,,,
Vladof,Assault Rifle,10,Manufacturer Part,VLA_AR.part_shield_ricochet,,,,
Vladof,Assault Rifle,11,Manufacturer Part,VLA_AR.part_shield_ammo,,,,
Vladof,Assault Rifle,12,Manufacturer Part,VLA_AR.part_shield_amp,,,,
Vladof,Assault Rifle,13,Magazine,VLA_AR.part_mag_01,,,,
Vladof,Assault Rifle,14,Magazine,VLA_AR.part_mag_02,,,,
Vladof,Assault Rifle,15,Magazine,VLA_AR.part_mag_03_tor,,,,
Vladof,Assault Rifle,16,Magazine,VLA_AR.part_mag_04_cov,,,,
Vladof,Assault Rifle,17,Magazine,VLA_AR.part_mag_05_borg,,,,
Vladof,Assault Rifle,18,Manufacturer Part,VLA_AR.part_mag_torgue_normal,,,,
Vladof,Assault Rifle,19,Manufacturer Part,VLA_AR.part_mag_torgue_sticky,,,,
Vladof,Assault Rifle,20,Stat Modifier,VLA_AR.part_mag_ted_thrown_01,,,,
Vladof,Assault Rifle,21,Stat Modifier,VLA_AR.part_mag_ted_thrown_02,,,,
Vladof,Assault Rifle,22,Stat Modifier,VLA_AR.part_mag_ted_thrown_03_tor,,,,
Vladof,Assault Rifle,23,Stat Modifier,VLA_AR.part_mag_ted_thrown_04_cov,,,,
Vladof,Assault Rifle,24,Stat Modifier,VLA_AR.part_mag_ted_thrown_05_bor,,,,
Vladof,Assault Rifle,25,Scope,VLA_AR.part_scope_ironsight,,,,
Vladof,Assault Rifle,26,Scope,VLA_AR.part_scope_01_lens_01,,,,
Vladof,Assault Rifle,27,Scope,VLA_AR.part_scope_01_lens_02,,,,
Vladof,Assault Rifle,28,Scope,VLA_AR.part_scope_02_lens_01,,,,
Vladof,Assault Rifle,29,Scope,VLA_AR.part_scope_02_lens_02,,,,
Vladof,Assault Rifle,30,Scope Accessory,VLA_AR.part_scope_acc_s01_l01_a,,,,
Vladof,Assault Rifle,31,Scope Accessory,VLA_AR.part_scope_acc_s01_l01_b,,,,
Vladof,Assault Rifle,32,Scope Accessory,VLA_AR.part_scope_acc_s02_l01_a,,,,
Vladof,Assault Rifle,33,Scope Accessory,VLA_AR.part_scope_acc_s02_l01_b,,,,
Vladof,Assault Rifle,34,Scope Accessory,VLA_AR.part_scope_acc_s01_l02_a,,,,
Vladof,Assault Rifle,35,Scope Accessory,VLA_AR.part_scope_acc_s01_l02_b,,,,
Vladof,Assault Rifle,36,Scope Accessory,VLA_AR.part_scope_acc_s02_l02_a,,,,
Vladof,Assault Rifle,37,Scope Accessory,VLA_AR.part_scope_acc_s02_l02_b,,,,
Vladof,Assault Rifle,38,Grip,VLA_AR.part_grip_05a_ted_legs,,,,
Vladof,Assault Rifle,39,Grip,VLA_AR.part_grip_05c_ted_jav,,,,
Vladof,Assault Rifle,40,Grip,VLA_AR.part_grip_05b_ted_homing,,,,
Vladof,Assault Rifle,41,Grip,VLA_AR.part_grip_01,,,,
Vladof,Assault Rifle,42,Grip,VLA_AR.part_grip_02,,,,
Vladof,Assault Rifle,43,Grip,VLA_AR.part_grip_03,,,,
Vladof,Assault Rifle,44,Grip,VLA_AR.part_grip_04_hyp,,,,
Vladof,Assault Rifle,45,Underbarrel,VLA_AR.part_underbarrel_05_ammoswitcher,,,,
Vladof,Assault Rifle,46,Underbarrel,VLA_AR.part_underbarrel_04_atlas_ball,,,,
Vladof,Assault Rifle,47,Underbarrel,VLA_AR.part_underbarrel_04_atlas,,,,
Vladof,Assault Rifle,48,Underbarrel,VLA_AR.part_underbarrel_03_bipod,,,,
Vladof,Assault Rifle,49,Underbarrel,VLA_AR.part_underbarrel_01_grenadelauncher,,,,
Vladof,Assault Rifle,50,Underbarrel Accessory,VLA_AR.part_underbarrel_grenade_acc,,,,
Vladof,Assault Rifle,51,Underbarrel Accessory,VLA_AR.part_underbarrel_shotgun_acc,,,,
Vladof,Assault Rifle,52,Underbarrel Accessory,VLA_AR.part_underbarrel_bipod_acc,,,,
Vladof,Assault Rifle,53,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_a,,,,
Vladof,Assault Rifle,54,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_b,,,,
Vladof,Assault Rifle,55,Underbarrel Accessory,VLA_AR.part_underbarrel_secondbarrel_acc_c,,,,
Vladof,Assault Rifle,56,Foregrip,VLA_AR.part_foregrip_01,,,,
Vladof,Assault Rifle,57,Foregrip,VLA_AR.part_foregrip_02,,,,
Vladof,Assault Rifle,58,Foregrip,VLA_AR.part_foregrip_03,,,,
Vladof,Assault Rifle,59,Manufacturer Part,VLA_AR.part_secondary_ammo_ps,,,,
Vladof,Assault Rifle,60,Manufacturer Part,VLA_AR.part_secondary_ammo_sg,,,,
Vladof,Assault Rifle,61,Manufacturer Part,VLA_AR.part_secondary_ammo_sm,,,,
Vladof,Assault Rifle,62,Manufacturer Part,VLA_AR.part_secondary_ammo_sr,,,,
Vladof,Assault Rifle,64,Barrel,VLA_AR.part_barrel_01_wombocombo,,,,
Vladof,Assault Rifle,66,Underbarrel Accessory,VLA_AR.part_underbarrel_07_acc_vis,,,,
Vladof,Assault Rifle,67,Underbarrel Accessory,VLA_AR.part_underbarrel_07_b,,,,
Vladof,Assault Rifle,69,Underbarrel,VLA_AR.part_underbarrel_07_dualdamage,,,,
Vladof,Assault Rifle,70,Barrel,VLA_AR.part_barrel_01_dualdamage,,,,
Vladof,Assault Rifle,71,Manufacturer Part,VLA_AR.part_barrel_licensed_ted_combo,,,,
Vladof,Assault Rifle,72,Barrel Accessory,VLA_AR.part_barrel_01_a,,,,
Vladof,Assault Rifle,73,Barrel Accessory,VLA_AR.part_barrel_01_b,,,,
Vladof,Assault Rifle,74,Barrel Accessory,VLA_AR.part_barrel_01_c,,,,
Vladof,Assault Rifle,75,Barrel Accessory,VLA_AR.part_barrel_01_d,,,,
Vladof,Assault Rifle,76,Barrel Accessory,VLA_AR.part_barrel_02_a,,,,
Vladof,Assault Rifle,77,Barrel Accessory,VLA_AR.part_barrel_02_b,,,,
Vladof,Assault Rifle,78,Barrel Accessory,VLA_AR.part_barrel_02_c,,,,
Vladof,Assault Rifle,79,Barrel Accessory,VLA_AR.part_barrel_02_d,,,,
Vladof,Assault Rifle,80,Manufacturer Part,VLA_AR.part_barrel_licensed_jak,,,,
Vladof,Assault Rifle,81,Manufacturer Part,VLA_AR.part_barrel_licensed_ted,,,,
Vladof,Assault Rifle,82,Manufacturer Part,VLA_AR.part_barrel_licensed_ted_shooting,,,,
Vladof,Assault Rifle,83,Manufacturer Part,VLA_AR.part_barrel_licensed_ted_mirv,,,,
Vladof,Assault Rifle,84,Manufacturer Part,VLA_AR.part_barrel_licensed_hyp,,,,
Vladof,Assault Rifle,85,Underbarrel,VLA_AR.part_underbarrel_06_malswitch,,,,
Vladof,Assault Rifle,86,Underbarrel,VLA_AR.part_underbarrel_07_secondbarrel,,,,
Vladof,Assault Rifle,87,Underbarrel,VLA_AR.part_underbarrel_02_shotgun,,,,
Vladof,Assault Rifle,89,Underbarrel Accessory,VLA_AR.part_underbarrel_overdrive_acc,,,,
Vladof,Assault Rifle,90,Underbarrel,VLA_AR.part_underbarrel_wf_overdrive,,,,
Vladof,Assault Rifle,91,Underbarrel Accessory,VLA_AR.part_underbarrel_scrap_acc,,,,
Vladof,Assault Rifle,92,Underbarrel,VLA_AR.part_underbarrel_02_wf_scrapcannon,,,,
Vladof,Assault Rifle,94,Barrel,VLA_AR.part_barrel_wf,,,,
Vladof,SMG,2,Body,VLA_SM.part_body,,,,
Vladof,SMG,3,Body Accessory,VLA_SM.part_body_a,,,,
Vladof,SMG,4,Body Accessory,VLA_SM.part_body_b,,,,
Vladof,SMG,5,Body Accessory,VLA_SM.part_body_c,,,,
Vladof,SMG,6,Body Accessory,VLA_SM.part_body_d,,,,
Vladof,SMG,7,Barrel,VLA_SM.part_barrel_01,,,,
Vladof,SMG,8,Barrel,VLA_SM.part_barrel_02,,,,
Vladof,SMG,9,Manufacturer Part,VLA_SM.part_shield_default,,,,
Vladof,SMG,10,Manufacturer Part,VLA_SM.part_shield_ricochet,,,,
Vladof,SMG,11,Manufacturer Part,VLA_SM.part_shield_ammo,,,,
Vladof,SMG,12,Manufacturer Part,VLA_SM.part_shield_amp,,,,
Vladof,SMG,13,Magazine,VLA_SM.part_mag_01,,,,
Vladof,SMG,14,Magazine,VLA_SM.part_mag_02,,,,
Vladof,SMG,15,Magazine,VLA_SM.part_mag_03_tor,,,,
Vladof,SMG,16,Magazine,VLA_SM.part_mag_04_cov,,,,
Vladof,SMG,17,Magazine,VLA_SM.part_mag_05_borg,,,,
Vladof,SMG,18,Manufacturer Part,VLA_SM.part_mag_torgue_normal,,,,
Vladof,SMG,19,Manufacturer Part,VLA_SM.part_mag_torgue_sticky,,,,
Vladof,SMG,20,Stat Modifier,VLA_SM.part_mag_ted_thrown_01,,,,
Vladof,SMG,21,Stat Modifier,VLA_SM.part_mag_ted_thrown_02,,,,
Vladof,SMG,22,Stat Modifier,VLA_SM.part_mag_ted_thrown_03_tor,,,,
Vladof,SMG,23,Stat Modifier,VLA_SM.part_mag_ted_thrown_04_cov,,,,
Vladof,SMG,24,Stat Modifier,VLA_SM.part_mag_ted_thrown_05_bor,,,,
Vladof,SMG,25,Body Accessory,VLA_SM.part_body_flap,,,,
Vladof,SMG,26,Scope,VLA_SM.part_scope_ironsight,,,,
Vladof,SMG,27,Scope,VLA_SM.part_scope_01_lens_01,,,,
Vladof,SMG,28,Scope,VLA_SM.part_scope_01_lens_02,,,,
Vladof,SMG,29,Scope,VLA_SM.part_scope_02_lens_01,,,,
Vladof,SMG,30,Scope,VLA_SM.part_scope_02_lens_02,,,,
Vladof,SMG,31,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_a,,,,
Vladof,SMG,32,Scope Accessory,VLA_SM.part_scope_acc_s01_l01_b,,,,
Vladof,SMG,33,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_a,,,,
Vladof,SMG,34,Scope Accessory,VLA_SM.part_scope_acc_s02_l01_b,,,,
Vladof,SMG,35,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_a,,,,
Vladof,SMG,36,Scope Accessory,VLA_SM.part_scope_acc_s01_l02_b,,,,
Vladof,SMG,37,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_a,,,,
Vladof,SMG,38,Scope Accessory,VLA_SM.part_scope_acc_s02_l02_b,,,,
Vladof,SMG,40,Grip,VLA_SM.part_grip_05c_ted_jav,,,,
Vladof,SMG,41,Grip,VLA_SM.part_grip_05b_ted_homing,,,,
Vladof,SMG,42,Grip,VLA_SM.part_grip_05a_ted_legs,,,,
Vladof,SMG,43,Grip,VLA_SM.part_grip_04_hyp,,,,
Vladof,SMG,44,Grip,VLA_SM.part_grip_01,,,,
Vladof,SMG,45,Grip,VLA_SM.part_grip_02,,,,
Vladof,SMG,46,Grip,VLA_SM.part_grip_03,,,,
Vladof,SMG,47,Underbarrel,VLA_SM.part_underbarrel_05_ammoswitcher,,,,
Vladof,SMG,48,Underbarrel,VLA_SM.part_underbarrel_04_atlas_ball,,,,
Vladof,SMG,49,Underbarrel,VLA_SM.part_underbarrel_06_malswitch,,,,
Vladof,SMG,50,Underbarrel,VLA_SM.part_underbarrel_01_microrockets,,,,
Vladof,SMG,51,Underbarrel,VLA_SM.part_underbarrel_02_taser,,,,
Vladof,SMG,52,Underbarrel,VLA_SM.part_underbarrel_03_flamethrower,,,,
Vladof,SMG,53,Underbarrel,VLA_SM.part_underbarrel_07_secondbarrel,,,,
Vladof,SMG,54,Underbarrel,VLA_SM.part_underbarrel_04_atlas,,,,
Vladof,SMG,55,Underbarrel Accessory,VLA_SM.part_underbarrel_microrockets_acc,,,,
Vladof,SMG,56,Underbarrel Accessory,VLA_SM.part_underbarrel_taser_acc,,,,
Vladof,SMG,57,Underbarrel Accessory,VLA_SM.part_underbarrel_flamethrower_acc,,,,
Vladof,SMG,58,Underbarrel Accessory,VLA_SM.part_underbarrel_secondbarrel_acc,,,,
Vladof,SMG,59,Foregrip,VLA_SM.part_foregrip_01,,,,
Vladof,SMG,60,Foregrip,VLA_SM.part_foregrip_02,,,,
Vladof,SMG,61,Foregrip,VLA_SM.part_foregrip_03,,,,
Vladof,SMG,62,Manufacturer Part,VLA_SM.part_secondary_ammo_ps,,,,
Vladof,SMG,63,Manufacturer Part,VLA_SM.part_secondary_ammo_sg,,,,
Vladof,SMG,64,Manufacturer Part,VLA_SM.part_secondary_ammo_ar,,,,
Vladof,SMG,65,Manufacturer Part,VLA_SM.part_secondary_ammo_sr,,,,
Vladof,SMG,66,Barrel,VLA_SM.part_barrel_01_kaoson,,,,
Vladof,SMG,68,Barrel,VLA_SM.part_barrel_01_onslaught,,,,
Vladof,SMG,69,Barrel Accessory,VLA_SM.part_barrel_02_d_c,,,,
Vladof,SMG,70,Barrel Accessory,VLA_SM.part_barrel_02_c_d,,,,
Vladof,SMG,71,Manufacturer Part,VLA_SM.part_mag_torgue_sticky_beegun,,,,
Vladof,SMG,72,Barrel Accessory,VLA_SM.part_barrel_01_a,,,,
Vladof,SMG,73,Barrel Accessory,VLA_SM.part_barrel_01_b,,,,
Vladof,SMG,74,Barrel Accessory,VLA_SM.part_barrel_01_c,,,,
Vladof,SMG,75,Barrel Accessory,VLA_SM.part_barrel_01_d,,,,
Vladof,SMG,76,Barrel Accessory,VLA_SM.part_barrel_02_a,,,,
Vladof,SMG,77,Barrel Accessory,VLA_SM.part_barrel_02_b,,,,
Vladof,SMG,78,Barrel Accessory,VLA_SM.part_barrel_02_c,,,,
Vladof,SMG,79,Barrel Accessory,VLA_SM.part_barrel_02_d,,,,
Vladof,SMG,80,Manufacturer Part,VLA_SM.part_barrel_licensed_jak,,,,
Vladof,SMG,81,Manufacturer Part,VLA_SM.part_barrel_licensed_ted,,,,
Vladof,SMG,82,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_shooting,,,,
Vladof,SMG,83,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_mirv,,,,
Vladof,SMG,84,Manufacturer Part,VLA_SM.part_barrel_licensed_ted_combo,,,,
Vladof,SMG,85,Manufacturer Part,VLA_SM.part_barrel_licensed_hyp,,,,
Vladof,SMG,86,Manufacturer Part,VLA_SM.part_mag_torgue_normal_beegun,,,,
Vladof,SMG,87,Barrel,VLA_SM.part_barrel_beegun,,,,
Vladof,Sniper,1,Barrel,VLA_SR.part_barrel_02_finnty,,,,
Vladof,Sniper,2,Body,VLA_SR.part_body,,,,
Vladof,Sniper,3,Body Accessory,VLA_SR.part_body_d,,,,
Vladof,Sniper,4,Body Accessory,VLA_SR.part_body_a,,,,
Vladof,Sniper,5,Body Accessory,VLA_SR.part_body_b,,,,
Vladof,Sniper,6,Body Accessory,VLA_SR.part_body_c,,,,
Vladof,Sniper,7,Barrel,VLA_SR.part_barrel_01,,,,
Vladof,Sniper,8,Barrel,VLA_SR.part_barrel_02,,,,
Vladof,Sniper,9,Manufacturer Part,VLA_SR.part_shield_default,,,,
Vladof,Sniper,10,Manufacturer Part,VLA_SR.part_shield_ricochet,,,,
Vladof,Sniper,11,Manufacturer Part,VLA_SR.part_shield_ammo,,,,
Vladof,Sniper,12,Manufacturer Part,VLA_SR.part_shield_amp,,,,
Vladof,Sniper,13,Magazine,VLA_SR.part_mag_01,,,,
